,reaction_id,galactose,acetate,pyruvate,glycerol,fructose,succinate,glucose
1122,EX_dgsn_e,,,,,,,
1123,EX_dha_e,,,,,,,
1124,EX_dimp_e,,,,,,,
1125,EX_din_e,,,,,,,
1126,EX_dms_e,,,,,,,
1127,EX_dmso_e,,,,,,,
1128,EX_dopa_e,,,,,,,
1129,EX_doxrbcn_e,,,,,,,
1130,EX_dtmp_e,,,,,,,
1131,EX_dump_e,,,,,,,
1132,EX_duri_e,,,,,,,
1133,EX_eca4colipa_e,,,,,,,
1134,EX_enlipa_e,,,,,,,
1135,EX_enter_e,,,,,,,
1136,EX_etha_e,,,,,,,
1137,EX_ethso3_e,,,,,,,
1138,EX_etoh_e,,,,,,,
1139,EX_f6p_e,,,,,,,
1140,EX_fald_e,,,,,,,
1141,EX_fe2_e,,,,,,,
1142,EX_fe2_e_reverse,,,,,,,
1143,EX_fe3_e,,,,,,,
1144,EX_fe3_e_reverse,,,,,,,
1145,EX_fe3dcit_e,,,,,,,
1146,EX_fe3dhbzs_e,,,,,,,
1147,EX_fe3hox_e,,,,,,,
1148,EX_fe3hox_un_e,,,,,,,
1149,EX_fecrm_e,,,,,,,
1150,EX_fecrm_un_e,,,,,,,
1151,EX_feenter_e,,,,,,,
1152,EX_feoxam_e,,,,,,,
1153,EX_feoxam_un_e,,,,,,,
1154,EX_for_e,,,,,,,
1155,EX_fru_e,,,,,,,
1156,EX_frulys_e,,,,,,,
1157,EX_fruur_e,,,,,,,
1158,EX_fuc__L_e,,,,,,,
1159,EX_fum_e,,,,,,,
1160,EX_fusa_e,,,,,,,
1161,EX_g1p_e,,,,,,,
1162,EX_g3pc_e,,,,,,,
1163,EX_g3pe_e,,,,,,,
1164,EX_g3pg_e,,,,,,,
1165,EX_g3pi_e,,,,,,,
1166,EX_g3ps_e,,,,,,,
1167,EX_g6p_e,,,,,,,
1168,EX_gal1p_e,,,,,,,
1169,EX_gal_bD_e,,,,,,,
1170,EX_gal_e,,,,,,,
1171,EX_galct__D_e,,,,,,,
1172,EX_galctn__D_e,,,,,,,
1173,EX_galctn__L_e,,,,,,,
1174,EX_galt_e,,,,,,,
1175,EX_galur_e,,,,,,,
1176,EX_gam6p_e,,,,,,,
1177,EX_gam_e,,,,,,,
1178,EX_gbbtn_e,,,,,,,
1179,EX_gdp_e,,,,,,,
1180,EX_glc__D_e,,,,,,,
1181,EX_glc__D_e_reverse,,,,,,,
1182,EX_glcn_e,,,,,,,
1183,EX_glcr_e,,,,,,,
1184,EX_glcur1p_e,,,,,,,
1185,EX_glcur_e,,,,,,,
1186,EX_gln__L_e,,,,,,,
1187,EX_glu__L_e,,,,,,,
1188,EX_gly_e,,,,,,,
1189,EX_glyald_e,,,,,,,
1190,EX_glyb_e,,,,,,,
1191,EX_glyc2p_e,,,,,,,
1192,EX_glyc3p_e,,,,,,,
1193,EX_glyc__R_e,,,,,,,
1194,EX_glyc_e,,,,,,,
1195,EX_glyclt_e,,,,,,,
1196,EX_gmp_e,,,,,,,
1197,EX_gsn_e,,,,,,,
1198,EX_gthox_e,,,,,,,
1199,EX_gthrd_e,,,,,,,
1200,EX_gtp_e,,,,,,,
1201,EX_gua_e,,,,,,,
1202,EX_h2_e,,,,,,,
1203,EX_h2o2_e,,,,,,,
1204,EX_h2o_e,,,,,,,
1205,EX_h2o_e_reverse,,,,,,,
1206,EX_h2s_e,,,,,,,
1207,EX_h_e,,,,,,,
1208,EX_h_e_reverse,,,,,,,
1209,EX_hacolipa_e,,,,,,,
1210,EX_halipa_e,,,,,,,
1211,EX_hdca_e,,,,,,,
1212,EX_hdcea_e,,,,,,,
1213,EX_hg2_e,,,,,,,
1214,EX_his__L_e,,,,,,,
1215,EX_hom__L_e,,,,,,,
1216,EX_hxa_e,,,,,,,
1217,EX_hxan_e,,,,,,,
1218,EX_idon__L_e,,,,,,,
1219,EX_ile__L_e,,,,,,,
1220,EX_imp_e,,,,,,,
1221,EX_indole_e,,,,,,,
1222,EX_inost_e,,,,,,,
1223,EX_ins_e,,,,,,,
1224,EX_isetac_e,,,,,,,
1225,EX_k_e,,,,,,,
1226,EX_k_e_reverse,,,,,,,
1227,EX_kdo2lipid4_e,,,,,,,
1228,EX_lac__D_e,,,,,,,
1229,EX_lac__L_e,,,,,,,
1230,EX_lcts_e,,,,,,,
1231,EX_leu__L_e,,,,,,,
1232,EX_lipa_cold_e,,,,,,,
1233,EX_lipa_e,,,,,,,
1234,EX_lipoate_e,,,,,,,
1235,EX_lys__L_e,,,,,,,
1236,EX_lyx__L_e,,,,,,,
1237,EX_mal__D_e,,,,,,,
1238,EX_mal__L_e,,,,,,,
1239,EX_malt_e,,,,,,,
1240,EX_malthx_e,,,,,,,
1241,EX_maltpt_e,,,,,,,
1242,EX_malttr_e,,,,,,,
1243,EX_maltttr_e,,,,,,,
1244,EX_man6p_e,,,,,,,
1245,EX_man_e,,,,,,,
1246,EX_manglyc_e,,,,,,,
1247,EX_melib_e,,,,,,,
1248,EX_meoh_e,,,,,,,
1249,EX_met__D_e,,,,,,,
1250,EX_met__L_e,,,,,,,
1251,EX_metsox_R__L_e,,,,,,,
1252,EX_metsox_S__L_e,,,,,,,
1253,EX_mg2_e,,,,,,,
1254,EX_mg2_e_reverse,,,,,,,
1255,EX_mincyc_e,,,,,,,
1256,EX_minohp_e,,,,,,,
1257,EX_mmet_e,,,,,,,
1258,EX_mn2_e,,,,,,,
1259,EX_mn2_e_reverse,,,,,,,
1260,EX_mnl_e,,,,,,,
1261,EX_mobd_e,,,,,,,
1262,EX_mobd_e_reverse,,,,,,,
1263,EX_mso3_e,,,,,,,
1264,EX_n2o_e,,,,,,,
1265,EX_na1_e,,,,,,,
1266,EX_na1_e_reverse,,,,,,,
1267,EX_nac_e,,,,,,,
1268,EX_nh4_e,,,,,,,
1269,EX_nh4_e_reverse,,,,,,,
1270,EX_ni2_e,,,,,,,
1271,EX_ni2_e_reverse,,,,,,,
1272,EX_nmn_e,,,,,,,
1273,EX_no2_e,,,,,,,
1274,EX_no3_e,,,,,,,
1275,EX_no_e,,,,,,,
1276,EX_novbcn_e,,,,,,,
1277,EX_o16a4colipa_e,,,,,,,
1278,EX_o2_e,,,,,,,
1279,EX_o2_e_reverse,,,,,,,
1280,EX_o2s_e,,,,,,,
1281,EX_ocdca_e,,,,,,,
1282,EX_ocdcea_e,,,,,,,
1283,EX_octa_e,,,,,,,
1284,EX_orn_e,,,,,,,
1285,EX_orot_e,,,,,,,
1286,EX_pacald_e,,,,,,,
1287,EX_peamn_e,,,,,,,
1288,EX_phe__L_e,,,,,,,
1289,EX_pheme_e,,,,,,,
1290,EX_pi_e,,,,,,,
1291,EX_pi_e_reverse,,,,,,,
1292,EX_pnto__R_e,,,,,,,
1293,EX_ppa_e,,,,,,,
1294,EX_ppal_e,,,,,,,
1295,EX_pppn_e,,,,,,,
1296,EX_ppt_e,,,,,,,
1297,EX_pro__L_e,,,,,,,
1298,EX_progly_e,,,,,,,
1299,EX_psclys_e,,,,,,,
1300,EX_pser__L_e,,,,,,,
1301,EX_ptrc_e,,,,,,,
1302,EX_pydam_e,,,,,,,
1303,EX_pydx_e,,,,,,,
1304,EX_pydxn_e,,,,,,,
1305,EX_pyr_e,,,,,,,
1306,EX_quin_e,,,,,,,
1307,EX_r5p_e,,,,,,,
1308,EX_rfamp_e,,,,,,,
1309,EX_rib__D_e,,,,,,,
1310,EX_rmn_e,,,,,,,
1311,EX_sbt__D_e,,,,,,,
1312,EX_sel_e,,,,,,,
1313,EX_sel_e_reverse,,,,,,,
1314,EX_ser__D_e,,,,,,,
1315,EX_ser__L_e,,,,,,,
1316,EX_skm_e,,,,,,,
1317,EX_slnt_e,,,,,,,
1318,EX_slnt_e_reverse,,,,,,,
1319,EX_so2_e,,,,,,,
1320,EX_so3_e,,,,,,,
1321,EX_so4_e,,,,,,,
1322,EX_so4_e_reverse,,,,,,,
1323,EX_spmd_e,,,,,,,
1324,EX_succ_e,,,,,,,
1325,EX_sucr_e,,,,,,,
1326,EX_sulfac_e,,,,,,,
1327,EX_tartr__D_e,,,,,,,
1328,EX_tartr__L_e,,,,,,,
1329,EX_taur_e,,,,,,,
1330,EX_tcynt_e,,,,,,,
1331,EX_thm_e,,,,,,,
1332,EX_thr__L_e,,,,,,,
1333,EX_thrp_e,,,,,,,
1334,EX_thym_e,,,,,,,
1335,EX_thymd_e,,,,,,,
1336,EX_tma_e,,,,,,,
1337,EX_tmao_e,,,,,,,
1338,EX_tre_e,,,,,,,
1339,EX_trp__L_e,,,,,,,
1340,EX_tsul_e,,,,,,,
1341,EX_ttdca_e,,,,,,,
1342,EX_ttdcea_e,,,,,,,
1343,EX_ttrcyc_e,,,,,,,
1344,EX_tungs_e,,,,,,,
1345,EX_tungs_e_reverse,,,,,,,
1346,EX_tym_e,,,,,,,
1347,EX_tyr__L_e,,,,,,,
1348,EX_tyrp_e,,,,,,,
1349,EX_uacgam_e,,,,,,,
1350,EX_udpacgal_e,,,,,,,
1351,EX_udpg_e,,,,,,,
1352,EX_udpgal_e,,,,,,,
1353,EX_udpglcur_e,,,,,,,
1354,EX_ump_e,,,,,,,
1355,EX_ura_e,,,,,,,
1356,EX_urea_e,,,,,,,
1357,EX_uri_e,,,,,,,
1358,EX_val__L_e,,,,,,,
1359,EX_xan_e,,,,,,,
1360,EX_xmp_e,,,,,,,
1361,EX_xtsn_e,,,,,,,
1362,EX_xyl__D_e,,,,,,,
1363,EX_xylu__L_e,,,,,,,
1364,EX_zn2_e,,,,,,,
1365,EX_zn2_e_reverse,,,,,,,
1366,F6PA,7.19767398024e-06,3.35839318119e-06,4.103e-06,5.183287853e-06,3.30349081266e-06,4.318e-06,4.50044528029e-06
1367,F6PA_reverse,7.19767398024e-06,3.35839318119e-06,4.103e-06,5.183287853e-06,3.30349081266e-06,4.318e-06,4.50044528029e-06
1368,F6PP,4.52186624119e-06,4.4141230457e-06,4.70374913544e-06,4.41720798383e-06,6.40739565844e-06,4.80821299013e-06,7.3005175936e-06
1369,F6Pt6_2pp,1.15227184723e-09,4.1e-08,1e-09,1e-09,8.6031107513e-10,8.88321203157e-09,6.99396552908e-08
1370,F6Ptex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1371,F6Ptex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1372,FA100ACPHi,9.6091762974e-07,3.9635295023e-07,6.52108608051e-07,1.29851373414e-06,,8.99242719831e-07,8.89333691768e-07
1373,FA120ACPHi,9.6091762974e-07,3.9635295023e-07,6.52108608051e-07,1.29851373414e-06,,8.99242719831e-07,8.89333691768e-07
1374,FA140ACPHi,9.6091762974e-07,3.9635295023e-07,6.52108608051e-07,1.29851373414e-06,,8.99242719831e-07,8.89333691768e-07
1375,FA141ACPHi,9.6091762974e-07,3.9635295023e-07,6.52108608051e-07,1.29851373414e-06,,8.99242719831e-07,8.89333691768e-07
1376,FA160ACPHi,9.6091762974e-07,3.9635295023e-07,6.52108608051e-07,1.29851373414e-06,,8.99242719831e-07,8.89333691768e-07
1377,FA161ACPHi,9.6091762974e-07,3.9635295023e-07,6.52108608051e-07,1.29851373414e-06,,8.99242719831e-07,8.89333691768e-07
1378,FA80ACPHi,9.6091762974e-07,3.9635295023e-07,6.52108608051e-07,1.29851373414e-06,,8.99242719831e-07,8.89333691768e-07
1379,FACOAE100,1.37715971515e-05,1.33704837159e-05,1.57900950729e-05,1.18843251644e-05,1.34389365491e-05,1.12996982388e-05,1.35355439981e-05
1380,FACOAE120,1.37715971515e-05,1.33704837159e-05,1.57900950729e-05,1.18843251644e-05,1.34389365491e-05,1.12996982388e-05,1.35355439981e-05
1381,FACOAE140,1.37715971515e-05,1.33704837159e-05,1.57900950729e-05,1.18843251644e-05,1.34389365491e-05,1.12996982388e-05,1.35355439981e-05
1382,FACOAE141,1.37715971515e-05,1.33704837159e-05,1.57900950729e-05,1.18843251644e-05,1.34389365491e-05,1.12996982388e-05,1.35355439981e-05
1383,FACOAE160,1.37715971515e-05,1.33704837159e-05,1.57900950729e-05,1.18843251644e-05,1.34389365491e-05,1.12996982388e-05,1.35355439981e-05
1384,FACOAE161,1.37715971515e-05,1.33704837159e-05,1.57900950729e-05,1.18843251644e-05,1.34389365491e-05,1.12996982388e-05,1.35355439981e-05
1385,FACOAE180,1.37715971515e-05,1.33704837159e-05,1.57900950729e-05,1.18843251644e-05,1.34389365491e-05,1.12996982388e-05,1.35355439981e-05
1386,FACOAE181,1.37715971515e-05,1.33704837159e-05,1.57900950729e-05,1.18843251644e-05,1.34389365491e-05,1.12996982388e-05,1.35355439981e-05
1387,FACOAE60,1.37715971515e-05,1.33704837159e-05,1.57900950729e-05,1.18843251644e-05,1.34389365491e-05,1.12996982388e-05,1.35355439981e-05
1388,FACOAE80,1.37715971515e-05,1.33704837159e-05,1.57900950729e-05,1.18843251644e-05,1.34389365491e-05,1.12996982388e-05,1.35355439981e-05
1389,FACOAL100t2pp,3.19004720728e-05,3.10503971299e-05,3.29537596088e-05,1.78675937912e-05,1.42829198884e-05,2.89376346159e-05,1.65176460086e-05
1390,FACOAL120t2pp,3.19004720728e-05,3.10503971299e-05,3.29537596088e-05,1.78675937912e-05,1.42829198884e-05,2.89376346159e-05,1.65176460086e-05
1391,FACOAL140t2pp,3.19004720728e-05,3.10503971299e-05,3.29537596088e-05,1.78675937912e-05,1.42829198884e-05,2.89376346159e-05,1.65176460086e-05
1392,FACOAL141t2pp,3.19004720728e-05,3.10503971299e-05,3.29537596088e-05,1.78675937912e-05,1.42829198884e-05,2.89376346159e-05,1.65176460086e-05
1393,FACOAL160t2pp,3.19004720728e-05,3.10503971299e-05,3.29537596088e-05,1.78675937912e-05,1.42829198884e-05,2.89376346159e-05,1.65176460086e-05
1394,FACOAL161t2pp,3.19004720728e-05,3.10503971299e-05,3.29537596088e-05,1.78675937912e-05,1.42829198884e-05,2.89376346159e-05,1.65176460086e-05
1395,FACOAL180t2pp,3.19004720728e-05,3.10503971299e-05,3.29537596088e-05,1.78675937912e-05,1.42829198884e-05,2.89376346159e-05,1.65176460086e-05
1396,FACOAL181t2pp,3.19004720728e-05,3.10503971299e-05,3.29537596088e-05,1.78675937912e-05,1.42829198884e-05,2.89376346159e-05,1.65176460086e-05
1397,FACOAL60t2pp,3.19004720728e-05,3.10503971299e-05,3.29537596088e-05,1.78675937912e-05,1.42829198884e-05,2.89376346159e-05,1.65176460086e-05
1398,FACOAL80t2pp,3.19004720728e-05,3.10503971299e-05,3.29537596088e-05,1.78675937912e-05,1.42829198884e-05,2.89376346159e-05,1.65176460086e-05
1399,FADRx,4.2764946821e-05,3.61276195359e-05,4.00073283474e-05,3.5984e-05,3.70073436795e-05,4.46122885774e-05,2.98962131359e-05
1400,FADRx2,0.0004075663,0.0004481814,0.0004986,0.0006380663,0.0007115991,0.0004850415,0.0007309706
1401,FALDH2,3.82558611074e-05,4.6039e-05,4.19788138261e-05,5.0381582915e-05,3.28623065549e-05,3.6006e-05,3.83967465486e-05
1402,FALDH2_reverse,3.82558611074e-05,4.6039e-05,4.19788138261e-05,5.0381582915e-05,3.28623065549e-05,3.6006e-05,3.83967465486e-05
1403,FALDtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1404,FALDtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1405,FALDtpp,,,,,,,
1406,FALDtpp_reverse,,,,,,,
1407,FALGTHLs,,,,,,,
1408,FALGTHLs_reverse,,,,,,,
1409,FBA,0.0013988352,0.0013246204,0.0013506395,0.0014106538,0.0017922603,0.0012356008,0.0015364703
1410,FBA3,0.0010070049,0.000972275,0.0010986285,0.0011657848,0.001631318,0.0009554101,0.0013906395
1411,FBA3_reverse,0.0010070049,0.000972275,0.0010986285,0.0011657848,0.001631318,0.0009554101,0.0013906395
1412,FBA_reverse,0.0013988352,0.0013246204,0.0013506395,0.0014106538,0.0017922603,0.0012356008,0.0015364703
1413,FBP,8.99077668574e-05,0.000155097069326,0.000187337596846,9.4399839048e-05,6.57591348599e-05,0.000139874324294,7.35027592946e-05
1414,FCI,2.97373272272e-07,2.88722238011e-06,6.16e-07,6.24201427685e-07,3.10393599256e-07,6.4e-07,2.92424344224e-07
1415,FCI_reverse,2.97373272272e-07,2.88722238011e-06,6.16e-07,6.24201427685e-07,3.10393599256e-07,6.4e-07,2.92424344224e-07
1416,FCLK,,,,,,,
1417,FCLPA,2.13290065914e-07,1.66451925198e-08,5.6e-08,1.32507396703e-06,,3.46855489476e-07,2.61180067488e-08
1418,FCLPA_reverse,2.13290065914e-07,1.66451925198e-08,5.6e-08,1.32507396703e-06,,3.46855489476e-07,2.61180067488e-08
1419,FCLT,5.71124301953e-07,5.97451366715e-07,4.7526039337e-07,6.29259293975e-07,3.06847092265e-07,4.57e-07,1.19468711089e-06
1420,FDH4pp,3.04497537924e-06,4.73721473941e-06,3.929740249e-06,2.03693380129e-06,3.80684209585e-06,3.21809337847e-06,2.84983266397e-06
1421,FDH5pp,3.04497537924e-06,4.73721473941e-06,3.929740249e-06,2.03693380129e-06,3.80684209585e-06,3.21809337847e-06,2.84983266397e-06
1422,FDMO,,,,,,,
1423,FDMO2,,,,,,,
1424,FDMO3,,,,,,,
1425,FDMO4,,,,,,,
1426,FDMO6,,,,,,,
1427,FE2abcpp,9.50159164288e-07,1.2345546304e-06,2.68474973126e-06,3.29752207574e-06,4.3857008794e-06,3.25723167611e-06,1.27371688563e-06
1428,FE2t2pp,,,,,,,
1429,FE2t3pp,,,,,,,
1430,FE2tex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1431,FE2tex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1432,FE2tpp,,,,,,,
1433,FE3DCITabcpp,2.92221278797e-07,4.05367017891e-07,7.37578392637e-07,5.0151379917e-07,,4.86300214577e-07,1.33062498379e-06
1434,FE3DCITtonex,3.21330401204e-05,3.47794544749e-05,5.21422934575e-05,4.7872711783e-05,7.55824923899e-05,5.75672075586e-05,5.3485844635e-05
1435,FE3DHBZR,,,,,,,
1436,FE3DHBZSabcpp,3.49265327075e-06,6.40087694499e-06,7.13280100739e-06,5.33511121929e-06,4.5112537534e-06,4.14090951766e-06,5.26087340547e-06
1437,FE3DHBZStonex,7.29226128039e-05,8.9497421932e-05,0.000114491514822,0.000131740117433,0.000202699742482,0.000139628476399,0.000157862440844
1438,FE3HOXR1,,,,,,,
1439,FE3HOXR2,,,,,,,
1440,FE3HOXR3,,,,,,,
1441,FE3HOXUtex,,,,,,,
1442,FE3HOXUtpp,,,,,,,
1443,FE3HOXabcpp,3.22695704602e-06,4.68142549078e-06,3.9726756735e-06,8.89727913135e-06,,7.63518304871e-06,1.05760808921e-05
1444,FE3HOXexs,,,,,,,
1445,FE3HOXtonex,0.000174117146727,0.000139092846877,0.000185720335971,0.000186864013709,0.000204227736612,0.00019926209857,0.000180368611314
1446,FE3Ri,4.2764946821e-05,3.61276195359e-05,4.00073283474e-05,3.5984e-05,3.70073436795e-05,4.46122885774e-05,2.98962131359e-05
1447,FE3abcpp,,,,,,,
1448,FE3tex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1449,FE3tex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1450,FECRMR1,,,,,,,
1451,FECRMR2,,,,,,,
1452,FECRMR3,,,,,,,
1453,FECRMUtex,,,,,,,
1454,FECRMUtpp,,,,,,,
1455,FECRMabcpp,3.22695704602e-06,4.68142549078e-06,3.9726756735e-06,8.89727913135e-06,,7.63518304871e-06,1.05760808921e-05
1456,FECRMexs,,,,,,,
1457,FECRMtonex,0.000174117146727,0.000139092846877,0.000185720335971,0.000186864013709,0.000204227736612,0.00019926209857,0.000180368611314
1458,FEENTERR1,,,,,,,
1459,FEENTERR2,,,,,,,
1460,FEENTERR3,,,,,,,
1461,FEENTERabcpp,3.49265327075e-06,6.40087694499e-06,7.13280100739e-06,5.33511121929e-06,4.5112537534e-06,4.14090951766e-06,5.26087340547e-06
1462,FEENTERexs,,,,,,,
1463,FEENTERtex,0.0005351716,0.0004055331,0.0004042421,0.0004912077,0.0004912916,0.0004851081,0.0004650853
1464,FEENTERtonex,5.18158799459e-05,5.748339765e-05,8.64483924536e-05,7.60215186939e-05,0.000108762831332,8.93107951983e-05,0.000107640360043
1465,FEENTERtpp,,,,,,,
1466,FEOXAMR1,5.78e-07,4.21641095518e-08,1.09099633465e-07,3.58729329313e-07,6.79825043364e-07,8.52781372693e-07,2.82779762014e-08
1467,FEOXAMR2,5.78e-07,4.21641095518e-08,1.09099633465e-07,3.58729329313e-07,6.79825043364e-07,8.52781372693e-07,2.82779762014e-08
1468,FEOXAMR3,5.78e-07,4.21641095518e-08,1.09099633465e-07,3.58729329313e-07,6.79825043364e-07,8.52781372693e-07,2.82779762014e-08
1469,FEOXAMUtex,,,,,,,
1470,FEOXAMUtpp,,,,,,,
1471,FEOXAMabcpp,3.22695704602e-06,4.68142549078e-06,3.9726756735e-06,8.89727913135e-06,,7.63518304871e-06,1.05760808921e-05
1472,FEOXAMexs,,,,,,,
1473,FEOXAMtonex,0.000174117146727,0.000139092846877,0.000185720335971,0.000186864013709,0.000204227736612,0.00019926209857,0.000180368611314
1474,FEROpp,9.35852277607e-05,8.03510550386e-05,8.86806994125e-05,0.0001072766,6.3175261488e-05,8.8517595922e-05,0.000103604
1475,FESD1s,,,,,,,
1476,FESD2s,,,,,,,
1477,FESR,2.54384693013e-07,3.93593002843e-07,1.6828142329e-07,1.90659756501e-07,1.33246481702e-07,1.67916471883e-07,2.78194107605e-07
1478,FFSD,,,,,,,
1479,FHL,1.46475657206e-07,4.97579801706e-08,1.11173544267e-07,2.19225906141e-07,3.9105161636e-07,3.24446276019e-07,1.2549623369e-07
1480,FLDR2,0.000334696058781,0.000256357894869,0.000294162487891,0.000317597353607,0.00034086051877,0.000318809903345,0.000335669209125
1481,FLVR,0.000450331246821,0.000484309019536,0.000538607328347,0.0006740503,0.00074860644368,0.000529653788577,0.000760866813136
1482,FLVRx,4.2764946821e-05,3.61276195359e-05,4.00073283474e-05,3.5984e-05,3.70073436795e-05,4.46122885774e-05,2.98962131359e-05
1483,FMETTRS,4.0089e-05,4.71753769017e-05,5.23096714116e-05,4.99199235863e-05,3.85071734673e-05,3.6045154928e-05,4.33005150258e-05
1484,FMNAT,9.05310445346e-06,7.57568454372e-06,9.85563958388e-06,1.02122013241e-05,1.00305119076e-05,7.85369899033e-06,9.84505908405e-06
1485,FMNRx,4.2764946821e-05,3.61276195359e-05,4.00073283474e-05,3.5984e-05,3.70073436795e-05,4.46122885774e-05,2.98962131359e-05
1486,FMNRx2,0.000450331246821,0.000484309019536,0.000538607328347,0.0006740503,0.00074860644368,0.000529653788577,0.000760866813136
1487,FOMETRi,2.9457945127e-07,2.72e-07,4.83858041724e-07,4.30843744751e-07,,5.92345830731e-07,1.32117256103e-06
1488,FORCT,,,,,,,
1489,FORCT_reverse,,,,,,,
1490,FORt2pp,3.11749574756e-06,2.57038619655e-06,2.38970655696e-06,2.02965236985e-06,1.78388837195e-06,2.59969362076e-06,1.42711960194e-06
1491,FORtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1492,FORtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1493,FORtppi,3.11749574756e-06,2.57038619655e-06,2.38970655696e-06,2.02965236985e-06,1.78388837195e-06,2.59969362076e-06,1.42711960194e-06
1494,FRD2,1.70387817893e-05,2.33837710651e-05,2.00068912851e-05,1.56201074681e-05,1.51595982612e-05,4.31582091336e-05,1.21898260365e-05
1495,FRD3,1.70387817893e-05,2.33837710651e-05,2.00068912851e-05,1.56201074681e-05,1.51595982612e-05,4.31582091336e-05,1.21898260365e-05
1496,FRUK,6.5591495062e-06,1.75692721963e-06,2.83391843566e-06,5.375e-06,0.0001414364,5.51381607282e-06,3.37623580686e-06
1497,FRULYSDG,9.66010024581e-09,8.26950399698e-08,1.7855378018e-08,1.28651644975e-07,,5.2657417478e-09,5.67206206174e-08
1498,FRULYSDG_reverse,9.66010024581e-09,8.26950399698e-08,1.7855378018e-08,1.28651644975e-07,,5.2657417478e-09,5.67206206174e-08
1499,FRULYSE,,,,,,,
1500,FRULYSE_reverse,,,,,,,
1501,FRULYSK,,,,,,,
1502,FRULYSt2pp,,,,,,,
1503,FRULYStex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1504,FRULYStex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1505,FRUURt2rpp,,,,,,,
1506,FRUURt2rpp_reverse,,,,,,,
1507,FRUURtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1508,FRUURtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1509,FRUpts2pp,0.00104500893879,0.000728054014163,0.000717575737354,0.000951176580511,0.00173923516472,0.000835204221524,0.00171188572434
1510,FRUptspp,0.000941678345452,0.000585979133202,0.000649203984341,0.00077120509388,0.0022082095,0.000723980446475,0.00158427390559
1511,FRUtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1512,FRUtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1513,FTHFD,6.85689162019e-05,7.95972885499e-05,6.52185217868e-05,8.25882701098e-05,0.000126597,0.0001043778,0.0001303879
1514,FTHFLi,,,,,,,
1515,FUCtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1516,FUCtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1517,FUCtpp,,,,,,,
1518,FUCtpp_reverse,,,,,,,
1519,FUM,0.000520420845473,0.000737043704722,0.000461724112477,0.000345010881968,0.0003393582,0.00061368682283,0.000190595933754
1520,FUM_reverse,0.000520420845473,0.000737043704722,0.000461724112477,0.000345010881968,0.0003393582,0.00061368682283,0.000190595933754
1521,FUMt2_2pp,2.51457189437e-05,2.0606e-05,1.15424126146e-05,8.43784635213e-06,5.65562819232e-06,5.02713564324e-05,2.96420531277e-06
1522,FUMt2_3pp,1.4287e-05,1.6995e-05,2.56756736539e-05,2.21017316469e-05,2.22540785498e-05,1.33882952848e-05,1.61362863641e-05
1523,FUMtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1524,FUMtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1525,FUSAtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1526,FUSAtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
1527,FUSAtpp,0.00072690372971,0.000573611344815,0.000640414940071,0.0007223043,0.000724374384289,0.000690036710799,0.000703251824167
1528,G1PACT,2.88147302362e-05,2.8588e-05,3.48623000058e-05,3.99235925689e-05,4.45593754033e-05,3.44720636959e-05,3.56391285959e-05
1529,G1PPpp,0.0001656326,0.0001379697,8.35609306044e-05,7.38843114273e-05,7.0593e-05,8.4898282819e-05,4.05772024374e-05
